date_hq,demande_mw,occurrence,collecte_utc
2019-06-11T15:00:00,17071.53,1,2026-09-23T00:58:20Z
2019-06-11T16:00:00,17182.5,1,2026-09-23T00:58:20Z
2019-06-11T17:00:00,17595.64,1,2026-09-23T00:58:20Z
2019-06-11T18:00:00,18036.88,1,2026-09-23T00:58:20Z
2019-06-11T19:00:00,18071.31,1,2026-09-23T00:58:20Z
2019-06-11T20:00:00,17808.48,1,2026-09-23T00:58:20Z
2019-06-11T21:00:00,17617.03,1,2026-09-23T00:58:20Z
2019-06-11T22:00:00,17551.49,1,2026-09-23T00:58:20Z
2019-06-11T23:00:00,16380.35,1,2026-09-23T00:58:20Z
2019-06-12T00:00:00,15205.66,1,2026-09-23T00:58:20Z
2019-06-12T01:00:00,14458.6,1,2026-09-23T00:58:20Z
2019-06-12T02:00:00,14052.39,1,2026-09-23T00:58:20Z
2019-06-12T03:00:00,13811.19,1,2026-09-23T00:58:20Z
2019-06-12T04:00:00,13784.52,1,2026-09-23T00:58:20Z
2019-06-12T05:00:00,13895.69,1,2026-09-23T00:58:20Z
2019-06-12T06:00:00,14499.3,1,2026-09-23T00:58:20Z
2019-06-12T07:00:00,16087.11,1,2026-09-23T00:58:20Z
2019-06-12T08:00:00,17429.84,1,2026-09-23T00:58:20Z
2019-06-12T09:00:00,17546.5,1,2026-09-23T00:58:20Z
2019-06-12T10:00:00,17623.25,1,2026-09-23T00:58:20Z
2019-06-12T11:00:00,17573.54,1,2026-09-23T00:58:20Z
2019-06-12T12:00:00,17673.31,1,2026-09-23T00:58:20Z
2019-06-12T13:00:00,17568.19,1,2026-09-23T00:58:20Z
2019-06-12T14:00:00,17544.83,1,2026-09-23T00:58:20Z
2019-06-12T15:00:00,17363.69,1,2026-09-23T00:58:20Z
2019-06-12T16:00:00,17353.87,1,2026-09-23T00:58:20Z
2019-06-12T17:00:00,17591.84,1,2026-09-23T00:58:20Z
2019-06-12T18:00:00,18098.19,1,2026-09-23T00:58:20Z
2019-06-12T19:00:00,18001.63,1,2026-09-23T00:58:20Z
2019-06-12T20:00:00,17876.24,1,2026-09-23T00:58:20Z
2019-06-12T21:00:00,17840.99,1,2026-09-23T00:58:20Z
2019-06-12T22:00:00,17708.22,1,2026-09-23T00:58:20Z
2019-06-12T23:00:00,16513.58,1,2026-09-23T00:58:20Z
2019-06-13T00:00:00,15279.9,1,2026-09-23T00:58:20Z
2019-06-13T01:00:00,14454.96,1,2026-09-23T00:58:20Z
2019-06-13T02:00:00,14019.68,1,2026-09-23T00:58:20Z
2019-06-13T03:00:00,13812.97,1,2026-09-23T00:58:20Z
2019-06-13T04:00:00,13704.72,1,2026-09-23T00:58:20Z
2019-06-13T05:00:00,13971.13,1,2026-09-23T00:58:20Z
2019-06-13T06:00:00,14435.74,1,2026-09-23T00:58:20Z
2019-06-13T07:00:00,15980.51,1,2026-09-23T00:58:20Z
2019-06-13T08:00:00,17395.41,1,2026-09-23T00:58:20Z
2019-06-13T09:00:00,17623.19,1,2026-09-23T00:58:20Z
2019-06-13T10:00:00,17537.98,1,2026-09-23T00:58:20Z
2019-06-13T11:00:00,17572.53,1,2026-09-23T00:58:20Z
2019-06-13T12:00:00,17680.66,1,2026-09-23T00:58:20Z
2019-06-13T13:00:00,17492.31,1,2026-09-23T00:58:20Z
2019-06-13T14:00:00,17425.8,1,2026-09-23T00:58:20Z
2019-06-13T15:00:00,17195.98,1,2026-09-23T00:58:20Z
2019-06-13T16:00:00,17136.24,1,2026-09-23T00:58:20Z
2019-06-13T17:00:00,17262.76,1,2026-09-23T00:58:20Z
2019-06-13T18:00:00,17721.01,1,2026-09-23T00:58:20Z
2019-06-13T19:00:00,17834.03,1,2026-09-23T00:58:20Z
2019-06-13T20:00:00,17925.81,1,2026-09-23T00:58:20Z
2019-06-13T21:00:00,17938.47,1,2026-09-23T00:58:20Z
2019-06-13T22:00:00,17492.37,1,2026-09-23T00:58:20Z
2019-06-13T23:00:00,16571.59,1,2026-09-23T00:58:20Z
2019-06-14T00:00:00,15399.4,1,2026-09-23T00:58:20Z
2019-06-14T01:00:00,14747.53,1,2026-09-23T00:58:20Z
2019-06-14T02:00:00,14420.44,1,2026-09-23T00:58:20Z
2019-06-14T03:00:00,14199.88,1,2026-09-23T00:58:20Z
2019-06-14T04:00:00,14104.17,1,2026-09-23T00:58:20Z
2019-06-14T05:00:00,14208.01,1,2026-09-23T00:58:20Z
2019-06-14T06:00:00,14878.03,1,2026-09-23T00:58:20Z
2019-06-14T07:00:00,16323.16,1,2026-09-23T00:58:20Z
2019-06-14T08:00:00,17776.75,1,2026-09-23T00:58:20Z
2019-06-14T09:00:00,18148.76,1,2026-09-23T00:58:20Z
2019-06-14T10:00:00,18109.69,1,2026-09-23T00:58:20Z
2019-06-14T11:00:00,18308.65,1,2026-09-23T00:58:20Z
2019-06-14T12:00:00,18309.58,1,2026-09-23T00:58:20Z
2019-06-14T13:00:00,17821.61,1,2026-09-23T00:58:20Z
2019-06-14T14:00:00,17719.15,1,2026-09-23T00:58:20Z
2019-06-14T15:00:00,17621.88,1,2026-09-23T00:58:20Z
2019-06-14T16:00:00,17373.14,1,2026-09-23T00:58:20Z
2019-06-14T17:00:00,17719.04,1,2026-09-23T00:58:20Z
2019-06-14T18:00:00,17809.16,1,2026-09-23T00:58:20Z
2019-06-14T19:00:00,17671.15,1,2026-09-23T00:58:20Z
2019-06-14T20:00:00,17364.55,1,2026-09-23T00:58:20Z
2019-06-14T21:00:00,17056.51,1,2026-09-23T00:58:20Z
2019-06-14T22:00:00,16763.08,1,2026-09-23T00:58:20Z
2019-06-14T23:00:00,16069.41,1,2026-09-23T00:58:20Z
2019-06-15T00:00:00,15105.71,1,2026-09-23T00:58:20Z
2019-06-15T01:00:00,14342.23,1,2026-09-23T00:58:20Z
2019-06-15T02:00:00,13844.86,1,2026-09-23T00:58:20Z
2019-06-15T03:00:00,13733.99,1,2026-09-23T00:58:20Z
2019-06-15T04:00:00,13733.61,1,2026-09-23T00:58:20Z
2019-06-15T05:00:00,13741.84,1,2026-09-23T00:58:20Z
2019-06-15T06:00:00,13879.53,1,2026-09-23T00:58:20Z
2019-06-15T07:00:00,14278.7,1,2026-09-23T00:58:20Z
2019-06-15T08:00:00,15204.36,1,2026-09-23T00:58:20Z
2019-06-15T09:00:00,16203.08,1,2026-09-23T00:58:20Z
2019-06-15T10:00:00,16861.13,1,2026-09-23T00:58:20Z
2019-06-15T11:00:00,17289.67,1,2026-09-23T00:58:20Z
2019-06-15T12:00:00,17350.14,1,2026-09-23T00:58:20Z
2019-06-15T13:00:00,17368.99,1,2026-09-23T00:58:20Z
2019-06-15T14:00:00,17000.23,1,2026-09-23T00:58:20Z
2019-06-15T15:00:00,16762.82,1,2026-09-23T00:58:20Z
2019-06-15T16:00:00,16457.91,1,2026-09-23T00:58:20Z
2019-06-15T17:00:00,16815.13,1,2026-09-23T00:58:20Z
2019-06-15T18:00:00,17136.44,1,2026-09-23T00:58:20Z
2019-06-15T19:00:00,17271.2,1,2026-09-23T00:58:20Z
2019-06-15T20:00:00,17038.43,1,2026-09-23T00:58:20Z
2019-06-15T21:00:00,16757.57,1,2026-09-23T00:58:20Z
2019-06-15T22:00:00,16462.17,1,2026-09-23T00:58:20Z
2019-06-15T23:00:00,15862.59,1,2026-09-23T00:58:20Z
2019-06-16T00:00:00,15145.79,1,2026-09-23T00:58:20Z
2019-06-16T01:00:00,14570.58,1,2026-09-23T00:58:20Z
2019-06-16T02:00:00,14186.74,1,2026-09-23T00:58:20Z
2019-06-16T03:00:00,14039.35,1,2026-09-23T00:58:20Z
2019-06-16T04:00:00,13832.79,1,2026-09-23T00:58:20Z
2019-06-16T05:00:00,13904.23,1,2026-09-23T00:58:20Z
2019-06-16T06:00:00,13901.92,1,2026-09-23T00:58:20Z
2019-06-16T07:00:00,14213.79,1,2026-09-23T00:58:20Z
2019-06-16T08:00:00,14918.65,1,2026-09-23T00:58:20Z
2019-06-16T09:00:00,15779.72,1,2026-09-23T00:58:20Z
2019-06-16T10:00:00,16519.15,1,2026-09-23T00:58:20Z
2019-06-16T11:00:00,16818.18,1,2026-09-23T00:58:20Z
2019-06-16T12:00:00,16979.5,1,2026-09-23T00:58:20Z
2019-06-16T13:00:00,16898.77,1,2026-09-23T00:58:20Z
2019-06-16T14:00:00,16538.73,1,2026-09-23T00:58:20Z
2019-06-16T15:00:00,16358.57,1,2026-09-23T00:58:20Z
2019-06-16T16:00:00,16286.85,1,2026-09-23T00:58:20Z
2019-06-16T17:00:00,16504.83,1,2026-09-23T00:58:20Z
2019-06-16T18:00:00,16870.2,1,2026-09-23T00:58:20Z
2019-06-16T19:00:00,16968.18,1,2026-09-23T00:58:20Z
2019-06-16T20:00:00,17002.02,1,2026-09-23T00:58:20Z
2019-06-16T21:00:00,16817.16,1,2026-09-23T00:58:20Z
2019-06-16T22:00:00,16852.1,1,2026-09-23T00:58:20Z
2019-06-16T23:00:00,16019.77,1,2026-09-23T00:58:20Z
2019-06-17T00:00:00,14943.25,1,2026-09-23T00:58:20Z
2019-06-17T01:00:00,14294.08,1,2026-09-23T00:58:20Z
2019-06-17T02:00:00,14051.5,1,2026-09-23T00:58:20Z
2019-06-17T03:00:00,13891.68,1,2026-09-23T00:58:20Z
2019-06-17T04:00:00,13941.43,1,2026-09-23T00:58:20Z
2019-06-17T05:00:00,14055.94,1,2026-09-23T00:58:20Z
2019-06-17T06:00:00,14516.69,1,2026-09-23T00:58:20Z
2019-06-17T07:00:00,16383.62,1,2026-09-23T00:58:20Z
2019-06-17T08:00:00,17785.28,1,2026-09-23T00:58:20Z
2019-06-17T09:00:00,18124.57,1,2026-09-23T00:58:20Z
2019-06-17T10:00:00,18226.91,1,2026-09-23T00:58:20Z
2019-06-17T11:00:00,18152.35,1,2026-09-23T00:58:20Z
2019-06-17T12:00:00,18167.5,1,2026-09-23T00:58:20Z
2019-06-17T13:00:00,18163.02,1,2026-09-23T00:58:20Z
2019-06-17T14:00:00,17901.56,1,2026-09-23T00:58:20Z
2019-06-17T15:00:00,17615.25,1,2026-09-23T00:58:20Z
2019-06-17T16:00:00,17687.3,1,2026-09-23T00:58:20Z
2019-06-17T17:00:00,17917.31,1,2026-09-23T00:58:20Z
2019-06-17T18:00:00,18458.55,1,2026-09-23T00:58:20Z
2019-06-17T19:00:00,18257.98,1,2026-09-23T00:58:20Z
2019-06-17T20:00:00,18151.18,1,2026-09-23T00:58:20Z
2019-06-17T21:00:00,18009.87,1,2026-09-23T00:58:20Z
2019-06-17T22:00:00,17967.98,1,2026-09-23T00:58:20Z
2019-06-17T23:00:00,16841.71,1,2026-09-23T00:58:20Z
2019-06-18T00:00:00,15456.27,1,2026-09-23T00:58:20Z
2019-06-18T01:00:00,14760.71,1,2026-09-23T00:58:20Z
2019-06-18T02:00:00,14405.11,1,2026-09-23T00:58:20Z
2019-06-18T03:00:00,14140.84,1,2026-09-23T00:58:20Z
2019-06-18T04:00:00,13975.34,1,2026-09-23T00:58:20Z
2019-06-18T05:00:00,14072.49,1,2026-09-23T00:58:20Z
2019-06-18T06:00:00,14615.41,1,2026-09-23T00:58:20Z
2019-06-18T07:00:00,16126.51,1,2026-09-23T00:58:20Z
2019-06-18T08:00:00,17413.29,1,2026-09-23T00:58:20Z
2019-06-18T09:00:00,17823.55,1,2026-09-23T00:58:20Z
2019-06-18T10:00:00,17894.38,1,2026-09-23T00:58:20Z
2019-06-18T11:00:00,17931.1,1,2026-09-23T00:58:20Z
2019-06-18T12:00:00,18099.01,1,2026-09-23T00:58:20Z
2019-06-18T13:00:00,17880.16,1,2026-09-23T00:58:20Z
2019-06-18T14:00:00,17926.67,1,2026-09-23T00:58:20Z
2019-06-18T15:00:00,17987.31,1,2026-09-23T00:58:20Z
2019-06-18T16:00:00,17959.59,1,2026-09-23T00:58:20Z
2019-06-18T17:00:00,18170.98,1,2026-09-23T00:58:20Z
2019-06-18T18:00:00,18551.1,1,2026-09-23T00:58:20Z
2019-06-18T19:00:00,18531.05,1,2026-09-23T00:58:20Z
2019-06-18T20:00:00,18419.28,1,2026-09-23T00:58:20Z
2019-06-18T21:00:00,18219,1,2026-09-23T00:58:20Z
2019-06-18T22:00:00,18002.51,1,2026-09-23T00:58:20Z
2019-06-18T23:00:00,16850.04,1,2026-09-23T00:58:20Z
2019-06-19T00:00:00,15689.64,1,2026-09-23T00:58:20Z
2019-06-19T01:00:00,14855.22,1,2026-09-23T00:58:20Z
2019-06-19T02:00:00,14459.93,1,2026-09-23T00:58:20Z
2019-06-19T03:00:00,14263.63,1,2026-09-23T00:58:20Z
2019-06-19T04:00:00,14273.84,1,2026-09-23T00:58:20Z
2019-06-19T05:00:00,14312.49,1,2026-09-23T00:58:20Z
2019-06-19T06:00:00,14739.6,1,2026-09-23T00:58:20Z
2019-06-19T07:00:00,16266.01,1,2026-09-23T00:58:20Z
2019-06-19T08:00:00,17710.95,1,2026-09-23T00:58:20Z
2019-06-19T09:00:00,18158.26,1,2026-09-23T00:58:20Z
2019-06-19T10:00:00,18181.16,1,2026-09-23T00:58:20Z
2019-06-19T11:00:00,18320.81,1,2026-09-23T00:58:20Z
2019-06-19T12:00:00,18551.08,1,2026-09-23T00:58:20Z
2019-06-19T13:00:00,18497.28,1,2026-09-23T00:58:20Z
2019-06-19T14:00:00,18496.14,1,2026-09-23T00:58:20Z
2019-06-19T15:00:00,18560.03,1,2026-09-23T00:58:20Z
2019-06-19T16:00:00,18457.13,1,2026-09-23T00:58:20Z
2019-06-19T17:00:00,18693.43,1,2026-09-23T00:58:20Z
2019-06-19T18:00:00,19170.4,1,2026-09-23T00:58:20Z
2019-06-19T19:00:00,19217.23,1,2026-09-23T00:58:20Z
2019-06-19T20:00:00,19008.51,1,2026-09-23T00:58:20Z
2019-06-19T21:00:00,18687.05,1,2026-09-23T00:58:20Z
2019-06-19T22:00:00,18387.53,1,2026-09-23T00:58:20Z
2019-06-19T23:00:00,17116.95,1,2026-09-23T00:58:20Z
2019-06-20T00:00:00,15798.16,1,2026-09-23T00:58:20Z
2019-06-20T01:00:00,15079.09,1,2026-09-23T00:58:20Z
2019-06-20T02:00:00,14640.75,1,2026-09-23T00:58:20Z
2019-06-20T03:00:00,14378.03,1,2026-09-23T00:58:20Z
2019-06-20T04:00:00,14429.37,1,2026-09-23T00:58:20Z
2019-06-20T05:00:00,14464.18,1,2026-09-23T00:58:20Z
2019-06-20T06:00:00,14835.57,1,2026-09-23T00:58:20Z
2019-06-20T07:00:00,16382.13,1,2026-09-23T00:58:20Z
2019-06-20T08:00:00,17647.34,1,2026-09-23T00:58:20Z
2019-06-20T09:00:00,17905.81,1,2026-09-23T00:58:20Z
2019-06-20T10:00:00,17904.75,1,2026-09-23T00:58:20Z
2019-06-20T11:00:00,18068.74,1,2026-09-23T00:58:20Z
2019-06-20T12:00:00,18341.12,1,2026-09-23T00:58:20Z
2019-06-20T13:00:00,18169.06,1,2026-09-23T00:58:20Z
2019-06-20T14:00:00,18086.76,1,2026-09-23T00:58:20Z
2019-06-20T15:00:00,18015.2,1,2026-09-23T00:58:20Z
2019-06-20T16:00:00,17949.75,1,2026-09-23T00:58:20Z
2019-06-20T17:00:00,18108.78,1,2026-09-23T00:58:20Z
2019-06-20T18:00:00,18491,1,2026-09-23T00:58:20Z
2019-06-20T19:00:00,18456.08,1,2026-09-23T00:58:20Z
2019-06-20T20:00:00,18367.44,1,2026-09-23T00:58:20Z
2019-06-20T21:00:00,18146.04,1,2026-09-23T00:58:20Z
2019-06-20T22:00:00,17809.85,1,2026-09-23T00:58:20Z
2019-06-20T23:00:00,16921.88,1,2026-09-23T00:58:20Z
2019-06-21T00:00:00,15701.18,1,2026-09-23T00:58:20Z
2019-06-21T01:00:00,14804.72,1,2026-09-23T00:58:20Z
2019-06-21T02:00:00,14482.22,1,2026-09-23T00:58:20Z
2019-06-21T03:00:00,14205.26,1,2026-09-23T00:58:20Z
2019-06-21T04:00:00,14116.96,1,2026-09-23T00:58:20Z
2019-06-21T05:00:00,14254.82,1,2026-09-23T00:58:20Z
2019-06-21T06:00:00,14698.31,1,2026-09-23T00:58:20Z
2019-06-21T07:00:00,16024.78,1,2026-09-23T00:58:20Z
2019-06-21T08:00:00,17294.44,1,2026-09-23T00:58:20Z
2019-06-21T09:00:00,17733.84,1,2026-09-23T00:58:20Z
2019-06-21T10:00:00,17848.62,1,2026-09-23T00:58:20Z
2019-06-21T11:00:00,17902.72,1,2026-09-23T00:58:20Z
2019-06-21T12:00:00,17951.95,1,2026-09-23T00:58:20Z
2019-06-21T13:00:00,17842.68,1,2026-09-23T00:58:20Z
2019-06-21T14:00:00,17719.24,1,2026-09-23T00:58:20Z
2019-06-23T08:00:00,14465.12,1,2026-09-23T00:58:20Z
2019-06-23T09:00:00,15295.59,1,2026-09-23T00:58:20Z
2019-06-23T10:00:00,16040.43,1,2026-09-23T00:58:20Z
2019-06-23T11:00:00,16387.74,1,2026-09-23T00:58:20Z
2019-06-23T12:00:00,16550.76,1,2026-09-23T00:58:20Z
2019-06-23T13:00:00,16530.49,1,2026-09-23T00:58:20Z
2019-06-23T14:00:00,16380.56,1,2026-09-23T00:58:20Z
2019-06-23T15:00:00,16202.98,1,2026-09-23T00:58:20Z
2019-06-23T16:00:00,16121.44,1,2026-09-23T00:58:20Z
2019-06-23T17:00:00,16276.98,1,2026-09-23T00:58:20Z
2019-06-23T18:00:00,16602.43,1,2026-09-23T00:58:20Z
2019-06-23T19:00:00,16499.71,1,2026-09-23T00:58:20Z
2019-06-23T20:00:00,16199.61,1,2026-09-23T00:58:20Z
2019-06-23T21:00:00,16004.71,1,2026-09-23T00:58:20Z
2019-06-23T22:00:00,15901.17,1,2026-09-23T00:58:20Z
2019-06-23T23:00:00,15306.58,1,2026-09-23T00:58:20Z
2019-06-24T00:00:00,14768.58,1,2026-09-23T00:58:20Z
2019-06-24T01:00:00,14115.29,1,2026-09-23T00:58:20Z
2019-06-24T02:00:00,13716.05,1,2026-09-23T00:58:20Z
2019-06-24T03:00:00,13502.89,1,2026-09-23T00:58:20Z
2019-06-24T04:00:00,13395.31,1,2026-09-23T00:58:20Z
2019-06-24T05:00:00,13387.91,1,2026-09-23T00:58:20Z
2019-06-24T06:00:00,13327.33,1,2026-09-23T00:58:20Z
2019-06-24T07:00:00,13878.6,1,2026-09-23T00:58:20Z
2019-06-24T08:00:00,14458.52,1,2026-09-23T00:58:20Z
2019-06-24T09:00:00,15371.47,1,2026-09-23T00:58:20Z
2019-06-24T10:00:00,16025.59,1,2026-09-23T00:58:20Z
2019-06-24T11:00:00,16498.64,1,2026-09-23T00:58:20Z
2019-06-24T12:00:00,16736.98,1,2026-09-23T00:58:20Z
2019-06-24T13:00:00,16794.81,1,2026-09-23T00:58:20Z
2019-06-24T14:00:00,16513.13,1,2026-09-23T00:58:20Z
2019-06-24T15:00:00,16254.26,1,2026-09-23T00:58:20Z
2019-06-24T16:00:00,16254.57,1,2026-09-23T00:58:20Z
2019-06-24T17:00:00,16629.74,1,2026-09-23T00:58:20Z
2019-06-24T18:00:00,17132.34,1,2026-09-23T00:58:20Z
2019-06-24T19:00:00,17127.31,1,2026-09-23T00:58:20Z
2019-06-24T20:00:00,16932.98,1,2026-09-23T00:58:20Z
2019-06-24T21:00:00,16735.44,1,2026-09-23T00:58:20Z
2019-06-24T22:00:00,16597.07,1,2026-09-23T00:58:20Z
2019-06-24T23:00:00,15600.75,1,2026-09-23T00:58:20Z
2019-06-25T00:00:00,14568.59,1,2026-09-23T00:58:20Z
2019-06-25T01:00:00,13989.58,1,2026-09-23T00:58:20Z
2019-06-25T02:00:00,13601.86,1,2026-09-23T00:58:20Z
2019-06-25T03:00:00,13417.38,1,2026-09-23T00:58:20Z
2019-06-25T04:00:00,13365.23,1,2026-09-23T00:58:20Z
2019-06-25T05:00:00,13570.31,1,2026-09-23T00:58:20Z
2019-06-25T06:00:00,13980.29,1,2026-09-23T00:58:20Z
2019-06-25T07:00:00,15404.01,1,2026-09-23T00:58:20Z
2019-06-25T08:00:00,16799.59,1,2026-09-23T00:58:20Z
2019-06-25T09:00:00,17418.54,1,2026-09-23T00:58:20Z
2019-06-25T10:00:00,17667.66,1,2026-09-23T00:58:20Z
2019-06-25T11:00:00,17396.54,1,2026-09-23T00:58:20Z
2019-06-25T12:00:00,18047.05,1,2026-09-23T00:58:20Z
2019-06-25T13:00:00,18142.09,1,2026-09-23T00:58:20Z
2019-06-25T14:00:00,18089.88,1,2026-09-23T00:58:20Z
2019-06-25T15:00:00,17979.56,1,2026-09-23T00:58:20Z
2019-06-25T16:00:00,18014.62,1,2026-09-23T00:58:20Z
2019-06-25T17:00:00,18295.54,1,2026-09-23T00:58:20Z
2019-06-25T18:00:00,18866.39,1,2026-09-23T00:58:20Z
2019-06-25T19:00:00,18712,1,2026-09-23T00:58:20Z
2019-06-25T20:00:00,18488.47,1,2026-09-23T00:58:20Z
2019-06-25T21:00:00,18227.95,1,2026-09-23T00:58:20Z
2019-06-25T22:00:00,17880.59,1,2026-09-23T00:58:20Z
2019-06-25T23:00:00,16889.23,1,2026-09-23T00:58:20Z
2019-06-26T00:00:00,15532.08,1,2026-09-23T00:58:20Z
2019-06-26T01:00:00,14862,1,2026-09-23T00:58:20Z
2019-06-26T02:00:00,14500.91,1,2026-09-23T00:58:20Z
2019-06-26T03:00:00,14216.91,1,2026-09-23T00:58:20Z
2019-06-26T04:00:00,14194.82,1,2026-09-23T00:58:20Z
2019-06-26T05:00:00,14248.01,1,2026-09-23T00:58:20Z
2019-06-26T06:00:00,14463.16,1,2026-09-23T00:58:20Z
2019-06-26T07:00:00,15869.67,1,2026-09-23T00:58:20Z
2019-06-26T08:00:00,17308.12,1,2026-09-23T00:58:20Z
2019-06-26T09:00:00,17790.84,1,2026-09-23T00:58:20Z
2019-06-26T10:00:00,18194.45,1,2026-09-23T00:58:20Z
2019-06-26T11:00:00,18337.5,1,2026-09-23T00:58:20Z
2019-06-26T12:00:00,18638.78,1,2026-09-23T00:58:20Z
2019-06-26T13:00:00,18362.6,1,2026-09-23T00:58:20Z
2019-06-26T14:00:00,18448.13,1,2026-09-23T00:58:20Z
2019-06-26T15:00:00,18258.05,1,2026-09-23T00:58:20Z
2019-06-26T16:00:00,18418.84,1,2026-09-23T00:58:20Z
2019-06-26T17:00:00,18777.52,1,2026-09-23T00:58:20Z
2019-06-26T18:00:00,19193.65,1,2026-09-23T00:58:20Z
2019-06-26T19:00:00,19007.06,1,2026-09-23T00:58:20Z
2019-06-26T20:00:00,18646.51,1,2026-09-23T00:58:20Z
2019-06-26T21:00:00,18402.2,1,2026-09-23T00:58:20Z
2019-06-26T22:00:00,18269.48,1,2026-09-23T00:58:20Z
2019-06-26T23:00:00,17160.52,1,2026-09-23T00:58:20Z
2019-06-27T00:00:00,15851.59,1,2026-09-23T00:58:20Z
2019-06-27T01:00:00,15067.06,1,2026-09-23T00:58:20Z
2019-06-27T02:00:00,14610.98,1,2026-09-23T00:58:20Z
2019-06-27T03:00:00,14353.56,1,2026-09-23T00:58:20Z
2019-06-27T04:00:00,14119.92,1,2026-09-23T00:58:20Z
2019-06-27T05:00:00,14244.82,1,2026-09-23T00:58:20Z
2019-06-27T06:00:00,14698.35,1,2026-09-23T00:58:20Z
2019-06-27T07:00:00,16206.05,1,2026-09-23T00:58:20Z
2019-06-27T08:00:00,17521.43,1,2026-09-23T00:58:20Z
2019-06-27T09:00:00,18251.69,1,2026-09-23T00:58:20Z
2019-06-27T10:00:00,18617.06,1,2026-09-23T00:58:20Z
2019-06-27T11:00:00,18769.53,1,2026-09-23T00:58:20Z
2019-06-27T12:00:00,18957.13,1,2026-09-23T00:58:20Z
2019-06-27T13:00:00,18814.36,1,2026-09-23T00:58:20Z
2019-06-27T14:00:00,18855.76,1,2026-09-23T00:58:20Z
2019-06-27T15:00:00,18835.82,1,2026-09-23T00:58:20Z
2019-06-27T16:00:00,18923.87,1,2026-09-23T00:58:20Z
2019-06-27T17:00:00,19109.66,1,2026-09-23T00:58:20Z
2019-06-27T18:00:00,19177.2,1,2026-09-23T00:58:20Z
2019-06-27T19:00:00,18890,1,2026-09-23T00:58:20Z
2019-06-27T20:00:00,18538.29,1,2026-09-23T00:58:20Z
2019-06-27T21:00:00,18323.54,1,2026-09-23T00:58:20Z
2019-06-27T22:00:00,18107.06,1,2026-09-23T00:58:20Z
2019-06-27T23:00:00,17035.22,1,2026-09-23T00:58:20Z
2019-06-28T00:00:00,15919.09,1,2026-09-23T00:58:20Z
2019-06-28T01:00:00,15068.63,1,2026-09-23T00:58:20Z
2019-06-28T02:00:00,14569.77,1,2026-09-23T00:58:20Z
2019-06-28T03:00:00,14402.63,1,2026-09-23T00:58:20Z
2019-06-28T04:00:00,14230.73,1,2026-09-23T00:58:20Z
2019-06-28T05:00:00,14192.74,1,2026-09-23T00:58:20Z
2019-06-28T06:00:00,14627.57,1,2026-09-23T00:58:20Z
2019-06-28T07:00:00,16070.57,1,2026-09-23T00:58:20Z
2019-06-28T08:00:00,17390.97,1,2026-09-23T00:58:20Z
2019-06-28T09:00:00,18271.58,1,2026-09-23T00:58:20Z
2019-06-28T10:00:00,18715.93,1,2026-09-23T00:58:20Z
2019-06-28T11:00:00,18854.58,1,2026-09-23T00:58:20Z
2019-06-28T12:00:00,19011.03,1,2026-09-23T00:58:20Z
2019-06-28T13:00:00,18968.17,1,2026-09-23T00:58:20Z
2019-06-28T14:00:00,19039.08,1,2026-09-23T00:58:20Z
2019-06-28T15:00:00,18886.72,1,2026-09-23T00:58:20Z
2019-06-28T16:00:00,18846.26,1,2026-09-23T00:58:20Z
2019-06-28T17:00:00,18844.69,1,2026-09-23T00:58:20Z
2019-06-28T18:00:00,18867.46,1,2026-09-23T00:58:20Z
2019-06-28T19:00:00,18567.91,1,2026-09-23T00:58:20Z
2019-06-28T20:00:00,18102.73,1,2026-09-23T00:58:20Z
2019-06-28T21:00:00,17686.59,1,2026-09-23T00:58:20Z
2019-06-28T22:00:00,17572.84,1,2026-09-23T00:58:20Z
2019-06-28T23:00:00,16862.14,1,2026-09-23T00:58:20Z
2019-06-29T00:00:00,15849.15,1,2026-09-23T00:58:20Z
2019-06-29T01:00:00,15056.29,1,2026-09-23T00:58:20Z
2019-06-29T02:00:00,14599.58,1,2026-09-23T00:58:20Z
2019-06-29T03:00:00,14199.33,1,2026-09-23T00:58:20Z
2019-06-29T04:00:00,14166.06,1,2026-09-23T00:58:20Z
2019-06-29T05:00:00,14225.79,1,2026-09-23T00:58:20Z
2019-06-29T06:00:00,14107.25,1,2026-09-23T00:58:20Z
2019-06-29T07:00:00,14545.91,1,2026-09-23T00:58:20Z
2019-06-29T08:00:00,15307.17,1,2026-09-23T00:58:20Z
2019-06-29T09:00:00,16410.05,1,2026-09-23T00:58:20Z
2019-06-29T10:00:00,17265.87,1,2026-09-23T00:58:20Z
2019-06-29T11:00:00,17630.93,1,2026-09-23T00:58:20Z
2019-06-29T12:00:00,17843.89,1,2026-09-23T00:58:20Z
2019-06-29T13:00:00,17847.06,1,2026-09-23T00:58:20Z
2019-06-29T14:00:00,17689.68,1,2026-09-23T00:58:20Z
2019-06-29T15:00:00,17407.89,1,2026-09-23T00:58:20Z
2019-06-29T16:00:00,17394.33,1,2026-09-23T00:58:20Z
2019-06-29T17:00:00,17397.63,1,2026-09-23T00:58:20Z
2019-06-29T18:00:00,17391.98,1,2026-09-23T00:58:20Z
2019-06-29T19:00:00,17157.88,1,2026-09-23T00:58:20Z
2019-06-29T20:00:00,16745.87,1,2026-09-23T00:58:20Z
2019-06-29T21:00:00,16587.43,1,2026-09-23T00:58:20Z
2019-06-29T22:00:00,16416.72,1,2026-09-23T00:58:20Z
